federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,B,Waiver has been granted,2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,K,Services Deficiencies,0511,New,Have properly installed electrical wiring and gas equipment.,E,"Deficient, Provider has date of correction",2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2018-03-09,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,E,"Deficient, Provider has date of correction",2018-04-19,2,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,B,Waiver has been granted,2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,E,"Deficient, Provider has date of correction",2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Smoke Deficiencies,0379,New,Have proper openings in smoke barrier doors.,D,"Deficient, Provider has date of correction",2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,Services Deficiencies,0511,New,Have properly installed electrical wiring and gas equipment.,B,Waiver has been granted,2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335539,OUR LADY OF CONSOLATION NURSING AND REHAB CARE CTR,111 BEACH DRIVE,WEST ISLIP,NY,11795,2016-11-08,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,B,Waiver has been granted,2017-01-06,3,Y,N,N,"111 BEACH DRIVE,WEST ISLIP,NY,11795",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2021-05-24,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,E,Waiver has been granted,2021-12-17,1,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2021-05-24,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2021-07-23,1,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2021-05-24,Fire Safety,K,Egress Deficiencies,0271,New,Have exits that are accessible at all times.,D,"Deficient, Provider has date of correction",2021-07-23,1,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2021-05-24,Fire Safety,K,Smoke Deficiencies,0362,New,Ensure that corridors are separated from use areas by walls constructed to limit the passage of smoke.,E,"Deficient, Provider has date of correction",2021-07-23,1,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2020-01-14,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,Waiver has been granted,,2,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2020-01-14,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,E,"Deficient, Provider has date of correction",2020-02-28,2,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2020-01-14,Fire Safety,K,Egress Deficiencies,0233,New,Install resident room doors of proper design and width.,B,"Deficient, Provider has date of correction",2020-02-28,2,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2020-01-14,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,C,"Deficient, Provider has date of correction",2020-02-28,2,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2020-01-14,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2020-02-28,2,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2018-10-12,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,"Deficient, Provider has date of correction",2018-11-30,3,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2018-10-12,Fire Safety,K,Egress Deficiencies,0233,New,Install resident room doors of proper design and width.,B,"Deficient, Provider has date of correction",2018-11-30,3,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2018-10-12,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,D,"Deficient, Provider has date of correction",2018-11-30,3,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2018-10-12,Fire Safety,K,Smoke Deficiencies,0331,New,Construct fire resistant interior walls.,E,"Deficient, Provider has date of correction",2018-11-30,3,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335555,COLD SPRING HILLS CENTER FOR NURSING AND REHAB,378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797,2018-10-12,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2018-11-30,3,Y,N,N,"378 SYOSSET WOODBURY ROAD,WOODBURY,NY,11797",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,E,Emergency Preparedness Deficiencies,0029,New,Develop a communication plan.,D,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",C,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,K,Services Deficiencies,0541,New,Install properly constructed and protected linen or trash chutes.,D,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2021-10-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0929,New,Ensure precautions for handling oxygen cylinders and equipment are correctly followed.,C,"Deficient, Provider has date of correction",2021-11-24,1,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2019-09-20,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2019-11-20,2,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2019-09-20,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-11-20,2,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2018-06-15,Fire Safety,E,Emergency Preparedness Deficiencies,0029,New,Develop a communication plan.,C,"Deficient, Provider has date of correction",2018-07-12,3,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,1325 BRENTWOOD ROAD,BAY SHORE,NY,11706,2018-06-15,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,E,"Deficient, Provider has date of correction",2018-07-12,3,Y,N,N,"1325 BRENTWOOD ROAD,BAY SHORE,NY,11706",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2020-01-10,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has date of correction",2020-03-10,1,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2020-01-10,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0916,New,Have a battery powered remote alarm panel in a location accessible by operating personnel.,D,"Deficient, Provider has date of correction",2020-03-10,1,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2018-12-21,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2019-02-18,2,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2018-12-21,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has date of correction",2019-02-18,2,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2017-07-12,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,C,"Deficient, Provider has date of correction",2017-09-08,3,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2017-07-12,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2017-09-08,3,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2017-07-12,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has date of correction",2017-09-08,3,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2017-07-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2017-09-08,3,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335596,SUFFOLK CENTER FOR REHABILITATION AND NURSING,25 SCHOENFELD BLVD,PATCHOGUE,NY,11772,2017-07-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-09-08,3,Y,N,N,"25 SCHOENFELD BLVD,PATCHOGUE,NY,11772",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2018-03-12,Fire Safety,E,Emergency Preparedness Deficiencies,0006,New,Conduct risk assessment and an All-Hazards approach.,C,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2018-03-12,Fire Safety,E,Emergency Preparedness Deficiencies,0018,New,Establish procedures for tracking staff and patients during an emergency.,C,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2018-03-12,Fire Safety,E,Emergency Preparedness Deficiencies,0022,New,Establish policies and procedures for sheltering.,C,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2018-03-12,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2018-03-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2016-12-12,Fire Safety,K,Egress Deficiencies,0241,New,Have correct number of accessible exits for each story.,B,Waiver has been granted,2017-02-01,3,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2016-12-12,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2017-02-01,3,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335636,GOOD SAMARITAN NURSING AND REHABILITATION CARE CTR,101 ELM ST,SAYVILLE,NY,11782,2016-12-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,B,Waiver has been granted,2017-02-01,3,Y,N,N,"101 ELM ST,SAYVILLE,NY,11782",2022-01-01
335674,THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT,100 SOUTHERN BOULEVARD,NESCONSET,NY,11767,2021-07-22,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2021-08-31,1,Y,N,N,"100 SOUTHERN BOULEVARD,NESCONSET,NY,11767",2022-01-01
335674,THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT,100 SOUTHERN BOULEVARD,NESCONSET,NY,11767,2021-07-22,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2021-08-31,1,Y,N,N,"100 SOUTHERN BOULEVARD,NESCONSET,NY,11767",2022-01-01
335674,THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT,100 SOUTHERN BOULEVARD,NESCONSET,NY,11767,2021-07-22,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2021-08-31,1,Y,N,N,"100 SOUTHERN BOULEVARD,NESCONSET,NY,11767",2022-01-01
335674,THE HAMLET REHABILITATION AND HEALTHCARE CENTER AT,100 SOUTHERN BOULEVARD,NESCONSET,NY,11767,2017-09-15,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,E,"Deficient, Provider has date of correction",2018-03-08,3,Y,N,N,"100 SOUTHERN BOULEVARD,NESCONSET,NY,11767",2022-01-01
335681,EAST NECK NURSING & REHABILITATION CENTER,134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704,2020-01-31,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",2020-03-12,1,Y,N,N,"134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704",2022-01-01
335681,EAST NECK NURSING & REHABILITATION CENTER,134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704,2018-10-29,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2018-12-27,2,Y,N,N,"134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704",2022-01-01
335681,EAST NECK NURSING & REHABILITATION CENTER,134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704,2018-10-29,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,C,"Deficient, Provider has date of correction",2018-12-27,2,Y,N,N,"134 GREAT EAST NECK ROAD,WEST BABYLON,NY,11704",2022-01-01
